"id","class","order","family","genus","species","authority","commonNameEnglish","taxonomyType","uniqueIdentifier"
2014384,"Aves","Passeriformes","Timaliidae","Cyanoderma","rufifrons","Hume, 1873",NA,"biological","5986dd1c-9d04-45b2-8875-1fddf404ce0f"
2014385,"Aves","Passeriformes","Timaliidae","Cyanoderma","ambigua","Harington, 1915",NA,"biological","c117d4ef-ae9d-420c-bd59-a831824292e1"
2014389,"Aves","Passeriformes","Timaliidae","Babax","lanceolatus","Verreaux, 1870",NA,"biological","5bf12b66-1072-4d65-acc7-f31759161fe5"
2014390,"Aves","Passeriformes","Pellorneidae","Malacopteron","affine","Blyth, 1842","Sooty-capped Babbler","biological","1a66144c-9ce7-42a8-9677-d2e3852d0dc1"
2014391,"Aves","Passeriformes","Pellorneidae","Malacopteron","albogulare","Blyth, 1844","Grey-breasted Babbler","biological","1c9c198b-5dd9-4946-9cf8-c9c53bae5e9a"
2014393,"Aves","Passeriformes","Pellorneidae","Malacopteron","magnum","Eyton, 1839","Rufous-crowned Babbler","biological","65a075ca-bcda-4556-97dd-1577a642717c"
2014394,"Aves","Passeriformes","Pellorneidae","Malacopteron","palawanense","Büttikofer, 1895","Melodious Babbler","biological","0c2d51d2-0532-4ecf-b92d-d2e820e278b8"
2014395,"Aves","Passeriformes","Pellorneidae","Malacopteron","magnirostre","Moore, 1854","Moustached Babbler","biological","c0e8b2f9-5932-41c9-8e59-cca5aeb5efa9"
2014397,"Aves","Passeriformes","Pellorneidae","Gampsorhynchus","rufulus","Blyth, 1844",NA,"biological","17116297-7b7b-48e5-87de-251e4fe507e3"
2014398,"Aves","Passeriformes","Pellorneidae","Schoeniparus","brunneus","Gould, 1863","Dusky Fulvetta","biological","aa8c9d70-dc97-420e-a667-b85f5267ce31"
2014399,"Aves","Passeriformes","Pellorneidae","Schoeniparus","dubius","Hume, 1874","Rusty-capped Fulvetta","biological","306751e8-a078-4640-b7af-de9010268d20"
2014401,"Aves","Passeriformes","Pellorneidae","Schoeniparus","cinereus","Blyth, 1847","Yellow-throated Fulvetta","biological","5f36d36d-db82-401e-b726-d294d27b8258"
2014402,"Aves","Passeriformes","Pellorneidae","Schoeniparus","castaneceps","Hodgson, 1837","Rufous-winged Fulvetta","biological","4b00dbc8-718e-413c-a872-8acad3c6ed5b"
2014403,"Aves","Passeriformes","Pellorneidae","Schoeniparus","klossi","Delacour & Jabouille, 1919","Black-crowned Fulvetta","biological","4752f015-061a-4584-bfba-6fa188134de8"
2014405,"Aves","Passeriformes","Pellorneidae","Laticilla","burnesii","Blyth, 1844","Rufous-vented Grass-babbler","biological","df357990-61fe-446a-814a-62cbea3760c1"
2014406,"Aves","Passeriformes","Pellorneidae","Laticilla","cinerascens","Walden, 1874","Swamp Grass-babbler","biological","99d641f2-c42b-4bf2-88b5-80d6aa04c3e0"
2014407,"Aves","Passeriformes","Pellorneidae","Illadopsis","fulvescens","Cassin, 1859","Brown Illadopsis","biological","ab1db533-8055-4e1d-a472-0747231b3c33"
2014408,"Aves","Passeriformes","Pellorneidae","Illadopsis","distans","Friedmann, 1928","Grey-breasted Illadopsis","biological","5ae59db6-6b32-4889-8d05-bfa4f45fa3d0"
2014410,"Aves","Passeriformes","Pellorneidae","Illadopsis","cleaveri","Shelley, 1874","Black-capped Illadopsis","biological","d7ec7c12-3a06-49f2-baff-cc2ac65ec66e"
2014411,"Aves","Passeriformes","Pellorneidae","Illadopsis","albipectus","Reichenow, 1887","Scaly-breasted Illadopsis","biological","bc9fb736-55d4-4b3e-b86e-dd9d6cb8b0b0"
2014412,"Aves","Passeriformes","Pellorneidae","Illadopsis","turdina","Hartlaub, 1883","Spotted Illadopsis","biological","905e9566-8473-49e0-9842-56998c5c8858"
2014414,"Aves","Passeriformes","Pellorneidae","Illadopsis","rufescens","Reichenow, 1878","Rufous-winged Illadopsis","biological","9adbfc1d-4c56-4a62-b2f9-7d44f6c0bfdf"
2014415,"Aves","Passeriformes","Pellorneidae","Illadopsis","rufipennis","Sharpe, 1872","Give-akalat à poitrine blanche","biological","b4890953-c5a4-4725-a49a-574d2304e064"
2014416,"Aves","Passeriformes","Pellorneidae","Illadopsis","atriceps","Sharpe, 1902","Ruwenzori Hill-Babbler","biological","0eeb577e-55ca-4b25-9b6b-e3e081651629"
2014418,"Aves","Passeriformes","Pellorneidae","Pellorneum","ruficeps","Swainson, 1832","Puff-throated Babbler","biological","cebae572-0e97-4fd5-ba23-995ab9497c51"
2014419,"Aves","Passeriformes","Pellorneidae","Pellorneum","nigrocapitatum","Eyton, 1839","Black-capped Babbler","biological","fca28456-4d5e-4bc0-8cf4-d97e5beb7b7c"
2014420,"Aves","Passeriformes","Pellorneidae","Pellorneum","fuscocapillus","Blyth, 1849","Brown-capped Babbler","biological","15a1cb1f-89e0-4758-8b20-5b7c0fc21452"
2014421,"Aves","Passeriformes","Pellorneidae","Pellorneum","palustre","Gould, 1872","Marsh Babbler","biological","50a09605-3d4f-4110-a230-bd1457baceaa"
2014424,"Aves","Passeriformes","Pellorneidae","Pellorneum","tickelli","Blyth, 1859",NA,"biological","f4bf5bba-b83e-4282-b6b9-7a6af9e52d9b"
2014425,"Aves","Passeriformes","Pellorneidae","Trichastoma","cinereiceps","Tweeddale, 1878","Ashy-headed Babbler","biological","a6ae199d-c8fa-4f5d-bf4c-844d7b26320d"
2014427,"Aves","Passeriformes","Pellorneidae","Trichastoma","bicolor","Lesson, 1839","Ferruginous Babbler","biological","d5c4c0af-6c5a-49fe-8fd7-99af6075de20"
2014428,"Aves","Passeriformes","Pellorneidae","Trichastoma","rostratum","Blyth, 1842","White-chested Babbler","biological","96f2ac1b-1a5b-4df5-9f04-6289166c64d3"
2014429,"Aves","Passeriformes","Pellorneidae","Trichastoma","celebense","Strickland, 1849","Sulawesi Babbler","biological","23820348-522e-4593-ae9a-f1d5eea39b73"
2014431,"Aves","Passeriformes","Pellorneidae","Trichastoma","pyrrogenys","Temminck, 1827","Temminck's Babbler","biological","7bfa14e5-aac1-4959-9740-580020366f35"
2014432,"Aves","Passeriformes","Pellorneidae","Trichastoma","tickelli","Blyth, 1859","Buff-breasted Babbler","biological","bad6ab4c-cedb-4cf9-8a78-d6e6d20c97d9"
2014433,"Aves","Passeriformes","Pellorneidae","Leonardina","woodi","Mearns, 1905","Bagobo Babbler","biological","5ea96bec-5b11-461c-b633-9d6bef93baa9"
2014434,"Aves","Passeriformes","Pellorneidae","Kenopia","striata","Blyth, 1842","Striped Wren-babbler","biological","914a3a48-3698-4215-a848-8d81aba72413"
2014436,"Aves","Passeriformes","Pellorneidae","Malacocincla","sepiaria","Horsfield, 1821","Horsfield's Babbler","biological","c299ccc8-048d-41e0-935c-d2e272195df4"
2014437,"Aves","Passeriformes","Pellorneidae","Malacocincla","perspicillata","Bonaparte, 1850","Black-browed Babbler","biological","5c19d874-1faa-4773-a99d-f56657ef59a3"
2014439,"Aves","Passeriformes","Pellorneidae","Malacocincla","sepiarium","Horsfield, 1821",NA,"biological","96fe67ca-2506-44f6-a216-88aafe068e24"
2014440,"Aves","Passeriformes","Pellorneidae","Turdinus","macrodactylus","Strickland, 1844","Large Wren-babbler","biological","50dcf0bd-86a5-4b21-8e13-9ef39fb038f9"
2014441,"Aves","Passeriformes","Pellorneidae","Turdinus","rufipectus","Salvadori, 1879","Rusty-breasted Wren-babbler","biological","52eff99d-5ba7-4d49-8a31-8cc0d72f8b98"
2014442,"Aves","Passeriformes","Pellorneidae","Turdinus","atrigularis","Bonaparte, 1850","Black-throated Wren-babbler","biological","1bef7e80-1017-46d9-8a4e-4f22ddcb876c"
2014558,"Aves","Passeriformes","Leiotrichidae","Garrulax","albogularis","Gould, 1836",NA,"biological","405f2d26-c194-477b-a441-472d3e5c2ab9"
2014445,"Aves","Passeriformes","Pellorneidae","Turdinus","brevicaudatus","Blyth, 1855","Streaked Wren-babbler","biological","169ed977-68c0-4685-a5e9-9ddbc90b6997"
2014446,"Aves","Passeriformes","Pellorneidae","Turdinus","crassus","Sharpe, 1888","Mountain Wren-babbler","biological","80e2ac66-de90-409d-89b4-8aa8df3505ad"
2014447,"Aves","Passeriformes","Pellorneidae","Turdinus","crispifrons","Blyth, 1855","Limestone Wren-Babbler","biological","6c7c93e1-741a-4152-8f0f-8f161a388d78"
2014449,"Aves","Passeriformes","Pellorneidae","Ptilocichla","mindanensis","Blasius, 1890","Striated Wren-babbler","biological","39801923-b7b0-4754-bee4-f78fa5e94f16"
2014450,"Aves","Passeriformes","Pellorneidae","Ptilocichla","falcata","Sharpe, 1877","Falcated Wren-babbler","biological","6015859e-0b9a-403f-985b-ca093e7ac751"
2014451,"Aves","Passeriformes","Pellorneidae","Napothera","epilepidota","Temminck, 1827","Eyebrowed Wren-babbler","biological","a0de49e8-46ce-4bbb-9c28-edf3cfff0a5b"
2014453,"Aves","Passeriformes","Pellorneidae","Rimator","pasquieri","Delacour & Jabouille, 1930","White-throated Wren-babbler","biological","51688ee1-2715-4045-bfb2-cd9195198686"
2014454,"Aves","Passeriformes","Pellorneidae","Rimator","albostriatus","Salvadori, 1879","Sumatran Wren-babbler","biological","a122b95d-9f86-47fd-b40e-0d0d9cf30332"
2014455,"Aves","Passeriformes","Pellorneidae","Rimator","danjoui","Robinson & Kloss, 1919","Short-tailed Scimitar Babbler","biological","7054758f-7909-4467-995e-319c5e62ecbb"
2014457,"Aves","Passeriformes","Pellorneidae","Graminicola","striatus","Styan, 1892","Chinese Grass-babbler","biological","350523a0-a13a-4360-a87e-e2a92ae4cff3"
2014458,"Aves","Passeriformes","Pellorneidae","Graminicola","bengalensis","Jerdon, 1863",NA,"biological","9d29dbc4-56b7-4e11-a5b4-81450987d352"
2014459,"Aves","Passeriformes","Leiotrichidae","Alcippe","brunneicauda","Salvadori, 1879","Brown Fulvetta","biological","b652f5c0-347c-4f33-8fea-2d6b5bd74c6b"
2014460,"Aves","Passeriformes","Leiotrichidae","Alcippe","grotei","Delacour, 1926","Black-browed Fulvetta","biological","8fab0731-d520-4cbf-8384-1843e069f1b9"
2014462,"Aves","Passeriformes","Leiotrichidae","Alcippe","nipalensis","Hodgson, 1837","Nepal Fulvetta","biological","b5421bbb-0f9a-4131-8e40-9500546acb20"
2014463,"Aves","Passeriformes","Leiotrichidae","Alcippe","morrisonia","Swinhoe, 1863","Grey-cheeked Fulvetta","biological","126f2b34-c3dd-4a7f-a907-ecbd4d9d8ee5"
2014464,"Aves","Passeriformes","Leiotrichidae","Alcippe","pyrrhoptera","Bonaparte, 1850","Javan Fulvetta","biological","d8f89aaf-1801-40ac-b215-f92ca573366b"
2014466,"Aves","Passeriformes","Leiotrichidae","Alcippe","castaneceps","Hodgson, 1837",NA,"biological","32e67746-04c6-4fc1-99d6-a00cb7cd8984"
2014467,"Aves","Passeriformes","Leiotrichidae","Alcippe","peracensis","Sharpe, 1887",NA,"biological","31b49871-bfca-4d3c-90d9-a6da8a836ba4"
2014468,"Aves","Passeriformes","Leiotrichidae","Alcippe","ruficapilla","Verreaux, 1870",NA,"biological","959d2539-c063-4ffe-920a-5844e7f9bf10"
2014469,"Aves","Passeriformes","Leiotrichidae","Alcippe","annamensis","Robinson & Kloss, 1919",NA,"biological","5e52e0ea-49d9-4b1d-93f1-b6b2433a9c38"
2014471,"Aves","Passeriformes","Leiotrichidae","Alcippe","davidi","Styan, 1896",NA,"biological","4b031908-ca12-4ffe-8775-dd9cf18b5540"
2014472,"Aves","Passeriformes","Leiotrichidae","Grammatoptila","striata","Vigors, 1831","Striated Laughingthrush","biological","4f030516-6f20-48cf-b292-935836fe0980"
2014473,"Aves","Passeriformes","Leiotrichidae","Cutia","legalleni","Robinson & Kloss, 1919","Vietnamese Cutia","biological","3c65cc00-dadc-498d-9ebc-e4a8ec6d2e3f"
2014475,"Aves","Passeriformes","Leiotrichidae","Argya","malcolmi","Sykes, 1832","Large Grey Babbler","biological","365ad39b-b97f-4a50-b2d4-5faffdd762b1"
2014476,"Aves","Passeriformes","Leiotrichidae","Argya","subrufa","Jerdon, 1839","Rufous Babbler","biological","a750587c-f653-43e1-a60c-eb03e2297845"
2014477,"Aves","Passeriformes","Leiotrichidae","Argya","earlei","Blyth, 1844","Striated Babbler","biological","8806fbe8-978b-4061-9264-5e739812f82a"
2014478,"Aves","Passeriformes","Leiotrichidae","Argya","caudata","Dumont, 1823","Common Babbler","biological","efb1d3b3-d9c8-4deb-99e0-eb8f91d5a2e6"
2014480,"Aves","Passeriformes","Leiotrichidae","Argya","squamiceps","Cretzschmar, 1827","Arabian Babbler","biological","d5d320b0-9daf-406a-ae58-66bc4e6b6fe3"
2014481,"Aves","Passeriformes","Leiotrichidae","Argya","fulva","Desfontaines, 1789","Fulvous Babbler","biological","cb22e5b2-dbf2-4a9f-85e6-5add8e000da9"
2014482,"Aves","Passeriformes","Leiotrichidae","Argya","rubiginosa","Rüppell, 1845","Rufous Chatterer","biological","7b429002-d6ca-47b9-8483-61a63c62cc52"
2014484,"Aves","Passeriformes","Leiotrichidae","Acanthoptila","nipalensis","Hodgson, 1836","Spiny Babbler","biological","212b807c-4062-4571-aa7b-78ac6d3b8a79"
2014485,"Aves","Passeriformes","Leiotrichidae","Chatarrhaea","longirostris","Moore, 1854","Slender-billed Babbler","biological","89115c97-dabd-4a65-bbae-3941dc56437a"
2014487,"Aves","Passeriformes","Leiotrichidae","Kupeornis","gilberti","Serle, 1949","White-throated Mountain-babbler","biological","f27757ac-4b8b-4f58-aab2-cb8de84e27ac"
2014488,"Aves","Passeriformes","Leiotrichidae","Kupeornis","rufocinctus","Rothschild, 1908","Red-collared Mountain-babbler","biological","4a282783-0939-48d3-a0b1-4193a04bf14e"
2014489,"Aves","Passeriformes","Leiotrichidae","Kupeornis","chapini","Schouteden, 1949","Chapin's Mountain-babbler","biological","733adaca-2bcb-4877-b056-0a2a3e477ab1"
2014491,"Aves","Passeriformes","Leiotrichidae","Phyllanthus","bohndorffi","Sharpe, 1884","Grey-caped Capuchin Babbler","biological","c87258d2-0068-4b7b-a320-e76162b4079b"
2014492,"Aves","Passeriformes","Leiotrichidae","Phyllanthus","atripennis","Swainson, 1837","Cratérope capucin","biological","7356a13d-a103-40b5-822a-efbf43884baf"
2014493,"Aves","Passeriformes","Leiotrichidae","Turdoides","somervillei","Sykes, 1832","Black-winged Babbler","biological","381372f2-8815-405a-b89a-9d0ade742d43"
2014494,"Aves","Passeriformes","Leiotrichidae","Turdoides","rufescens","Blyth, 1847","Orange-billed Babbler","biological","fda100c8-c0e3-4846-8d9a-717d06f430f6"
2014496,"Aves","Passeriformes","Leiotrichidae","Turdoides","sharpei","Reichenow, 1891","Black-lored Babbler","biological","21b039e9-f1f2-4557-a16b-3e76b2864c36"
2014497,"Aves","Passeriformes","Leiotrichidae","Turdoides","tenebrosa","Hartlaub, 1883","Dusky Babbler","biological","df3c64ea-e2b9-475c-97c1-bd4fff20b55d"
2014498,"Aves","Passeriformes","Leiotrichidae","Turdoides","reinwardtii","Swainson, 1831","Blackcap Babbler","biological","9bdad3c4-e81f-4f39-a247-a83c461e8808"
2014500,"Aves","Passeriformes","Leiotrichidae","Turdoides","plebejus","Cretzschmar, 1828","Brown Babbler","biological","ba7f089d-1d4e-423d-a9bc-98c5f4911eb3"
2014503,"Aves","Passeriformes","Leiotrichidae","Turdoides","leucopygia","Rüppell, 1840","White-rumped Babbler","biological","07fe79e8-51a2-40b8-b28d-6310dc50107c"
2014504,"Aves","Passeriformes","Leiotrichidae","Turdoides","hartlaubii","Barboza du Bocage, 1868","Hartlaub's Babbler","biological","a0b0ea03-ee9d-4067-aa4a-6a4249ea3de2"
2014505,"Aves","Passeriformes","Leiotrichidae","Turdoides","hindei","Sharpe, 1900","Hinde's Babbler","biological","52380778-b12a-43bc-b81d-0b9481ab8879"
2014507,"Aves","Passeriformes","Leiotrichidae","Turdoides","bicolor","Jardine, 1831","Southern Pied Babbler","biological","415f7c45-1cb6-49a6-b947-cf324f713510"
2014508,"Aves","Passeriformes","Leiotrichidae","Turdoides","gymnogenys","Hartlaub, 1865","Bare-cheeked Babbler","biological","4e42822a-b73c-45cb-8e1c-331619d5280f"
2014509,"Aves","Passeriformes","Leiotrichidae","Turdoides","melanops","Hartlaub, 1867","Cratérope à masque noir","biological","9f58af77-80fa-4c7b-a2f7-39f7bad887e4"
2014511,"Aves","Passeriformes","Leiotrichidae","Turdoides","striata","Dumont, 1823",NA,"biological","f06c2c83-3b6d-457d-90a8-6a17ab1224e8"
2014512,"Aves","Passeriformes","Leiotrichidae","Garrulax","taewanus","Swinhoe, 1859","Taiwan Hwamei","biological","aecdb3c5-5290-4999-a497-797e8f6afe86"
2014513,"Aves","Passeriformes","Leiotrichidae","Garrulax","annamensis","Robinson & Kloss, 1919","Orange-breasted Laughingthrush","biological","f723b567-f7c4-4b67-87d3-1fdc0f2d08eb"
2014514,"Aves","Passeriformes","Leiotrichidae","Garrulax","cinereifrons","Blyth, 1851","Ashy-headed Laughingthrush","biological","d8f7691e-0d11-4ab4-9b27-7e45f964c79c"
2014516,"Aves","Passeriformes","Leiotrichidae","Garrulax","monileger","Riley, 1930","Lesser Necklaced Laughingthrush","biological","cfd634c7-a7b2-4fc2-b4c5-698aec23df3c"
2014517,"Aves","Passeriformes","Leiotrichidae","Garrulax","bicolor","Hartlaub, 1844","Sumatran Laughingthrush","biological","c8ede055-fb14-4ad4-95f7-85b230b4c453"
2014518,"Aves","Passeriformes","Leiotrichidae","Garrulax","palliatus","Bonaparte, 1850","Sunda Laughingthrush","biological","da9f97bd-a151-4309-adb8-e9c081f89918"
2014520,"Aves","Passeriformes","Leiotrichidae","Garrulax","castanotis","Ogilvie-Grant, 1899","Rufous-cheeked Laughingthrush","biological","e6b80285-96aa-4593-a2e7-04a846d3740f"
2014521,"Aves","Passeriformes","Leiotrichidae","Garrulax","lunulatus","Verreaux, 1870","Barred Laughingthrush","biological","7d7a2edf-7e83-442b-8475-cc8310f98173"
2014522,"Aves","Passeriformes","Leiotrichidae","Garrulax","bieti","Oustalet, 1897","White-speckled Laughingthrush","biological","3f47e213-6b45-48ed-91af-789fce012239"
2014523,"Aves","Passeriformes","Leiotrichidae","Garrulax","maximus","Verreaux, 1870","Giant Laughingthrush","biological","8ca999f2-062a-44cd-8720-7cfb92c61b18"
2014525,"Aves","Passeriformes","Leiotrichidae","Garrulax","ferrarius","Riley, 1930","Cambodian Laughingthrush","biological","842e3ea5-c857-4350-af26-b683a75eca2f"
2014526,"Aves","Passeriformes","Leiotrichidae","Garrulax","sukatschewi","Berezowski & Bianchi, 1891","Snowy-cheeked Laughingthrush","biological","7163e826-82b7-4c19-a8d2-cc1ab27a6ef3"
2014527,"Aves","Passeriformes","Leiotrichidae","Garrulax","cinereiceps","Styan, 1887","Eastern Moustached Laughingthrush","biological","c30677db-a57e-4556-a7ff-cf77ef39324a"
2014529,"Aves","Passeriformes","Leiotrichidae","Garrulax","konkakinhensis","Eames & Eames, 2001","Chestnut-eared Laughingthrush","biological","22107253-73e0-4474-b982-b970fffcced0"
2014530,"Aves","Passeriformes","Leiotrichidae","Garrulax","sannio","Swinhoe, 1867","White-browed Laughingthrush","biological","85f5a0d3-79fc-48e5-9b37-2867dbe6bc15"
2014531,"Aves","Passeriformes","Leiotrichidae","Garrulax","perspicillatus","Gmelin, 1789","Masked Laughingthrush","biological","489505e9-9217-4e10-9fb0-8141d7263ebc"
2014532,"Aves","Passeriformes","Leiotrichidae","Garrulax","davidi","Swinhoe, 1868","Plain Laughingthrush","biological","d2fb5ecf-2f3c-4022-b8d5-be16eed2f41b"
2014534,"Aves","Passeriformes","Leiotrichidae","Garrulax","monachus","Swinhoe, 1870","Hainan Laughingthrush","biological","4acf2955-56e6-4242-8f26-77db7a5bc63d"
2014535,"Aves","Passeriformes","Leiotrichidae","Garrulax","vassali","Ogilvie-Grant, 1906","White-cheeked Laughingthrush","biological","885a2c01-de9f-4a4e-b4c6-0d9f3c030985"
2014536,"Aves","Passeriformes","Leiotrichidae","Garrulax","treacheri","Sharpe, 1879","Chestnut-hooded Laughingthrush","biological","dfc5a6cc-152d-4971-a575-d5435bdd7bf7"
2014538,"Aves","Passeriformes","Leiotrichidae","Garrulax","woodi","Finn, 1902","Mount Victoria Babax","biological","f6053f28-71be-4bad-9e43-4faa090f48bc"
2014539,"Aves","Passeriformes","Leiotrichidae","Garrulax","lanceolatus","Verreaux, 1870","Chinese Babax","biological","65fa1921-bd8c-4c6d-b059-6e84d54b51dd"
2014540,"Aves","Passeriformes","Leiotrichidae","Garrulax","waddelli","Dresser, 1905","Giant Babax","biological","dee86794-6369-4e1f-9d24-e0d8894b899b"
2014541,"Aves","Passeriformes","Leiotrichidae","Garrulax","koslowi","Bianchi, 1905","Tibetan Babax","biological","4f6c605a-3eb1-4abb-99f4-71e3e909c836"
2014543,"Aves","Passeriformes","Leiotrichidae","Garrulax","caerulatus","Hodgson, 1836","Grey-sided Laughingthrush","biological","46954bad-ca25-4842-838a-e40cdf821911"
2014544,"Aves","Passeriformes","Leiotrichidae","Garrulax","berthemyi","Oustalet, 1876","Buffy Laughingthrush","biological","accd6c6c-9ae2-4fdd-8da4-18539c00aac1"
2014546,"Aves","Passeriformes","Leiotrichidae","Garrulax","courtoisi","Ménégaux, 1923","Blue-crowned Laughingthrush","biological","48e972b6-cab6-466d-a8d3-8286b7c62854"
2014547,"Aves","Passeriformes","Leiotrichidae","Garrulax","delesserti","Jerdon, 1839","Wynaad Laughingthrush","biological","866b2864-f75a-455d-bf53-8981e417d833"
2014548,"Aves","Passeriformes","Leiotrichidae","Garrulax","gularis","McClelland, 1840","Rufous-vented Laughingthrush","biological","e32c9da5-fc02-47a5-bf37-87a0d6fe2e5b"
2014549,"Aves","Passeriformes","Leiotrichidae","Garrulax","lugubris","Müller, 1835","Black Laughingthrush","biological","23d69591-929b-4ccc-b21f-f367c73b82d5"
2014551,"Aves","Passeriformes","Leiotrichidae","Garrulax","canorus","Linnaeus, 1758","Hwamei","biological","ca736b70-e920-4354-8e9d-04f421ae8103"
2014552,"Aves","Passeriformes","Leiotrichidae","Garrulax","cachinnans","Jerdon, 1839","Rufous-breasted Laughingthrush","biological","51b3fc89-d863-4439-b2bc-94b47525197e"
2014553,"Aves","Passeriformes","Leiotrichidae","Garrulax","jerdoni","Blyth, 1851","Grey-breasted Laughingthrush","biological","355321e9-b935-4cd8-bd8a-d2d15522accc"
2014554,"Aves","Passeriformes","Leiotrichidae","Garrulax","cineraceus","Godwin-Austen, 1874",NA,"biological","bdbcc065-a3b0-4c26-96f2-ee84b3820444"
2014555,"Aves","Passeriformes","Leiotrichidae","Garrulax","chinensis","Scopoli, 1786",NA,"biological","3189052a-b57f-421f-a251-873f5e93d76d"
2014561,"Aves","Passeriformes","Leiotrichidae","Garrulax","leucolophus","Hardwicke, 1815",NA,"biological","07446a4c-36ba-4ea4-b43e-be2b56e5899d"
2014563,"Aves","Passeriformes","Leiotrichidae","Garrulax","merulinus","Blyth, 1851",NA,"biological","e4c67fcf-52f9-46d3-9ec5-a1b76f9660c8"
2014565,"Aves","Passeriformes","Leiotrichidae","Garrulax","strepitans","Blyth, 1855",NA,"biological","cc45ad63-4650-4be2-aa46-69997385c094"
2014566,"Aves","Passeriformes","Leiotrichidae","Trochalopteron","subunicolor","Blyth, 1843","Scaly Laughingthrush","biological","c9c3b189-b052-46dc-9eab-4be1af2b2b9b"
2014568,"Aves","Passeriformes","Leiotrichidae","Trochalopteron","squamatum","Gould, 1835","Blue-winged Laughingthrush","biological","03fcd006-b246-4a2a-85cb-6c8f57b8281e"
2014569,"Aves","Passeriformes","Leiotrichidae","Trochalopteron","lineatum","Vigors, 1831","Streaked Laughingthrush","biological","5d2d7804-791f-4b9c-9e63-994ce0ab5ffd"
2014570,"Aves","Passeriformes","Leiotrichidae","Trochalopteron","imbricatum","Blyth, 1843","Bhutan Laughingthrush","biological","34fee756-246a-46c5-b062-49243137eb40"
2014572,"Aves","Passeriformes","Leiotrichidae","Trochalopteron","jerdoni","Blyth, 1851","Banasura Laughingthrush","biological","8f760c18-5d52-4b15-8c84-4ff05325fde4"
2014573,"Aves","Passeriformes","Leiotrichidae","Trochalopteron","virgatum","Godwin-Austen, 1874","Striped Laughingthrush","biological","26257782-2b0d-4f51-9024-0c5c5576435b"
2014574,"Aves","Passeriformes","Leiotrichidae","Trochalopteron","variegatum","Vigors, 1831","Variegated Laughingthrush","biological","da5cf450-1373-47f5-8d0e-34bfff4a70e2"
2014575,"Aves","Passeriformes","Leiotrichidae","Trochalopteron","affine","Blyth, 1843","Black-faced Laughingthrush","biological","ad5b295e-3da6-49ea-b0c5-d011c1040629"
2014577,"Aves","Passeriformes","Leiotrichidae","Trochalopteron","elliotii","Verreaux, 1870","Elliot's Laughingthrush","biological","27569ba1-daef-4996-810b-cad8ea944f93"
2014578,"Aves","Passeriformes","Leiotrichidae","Trochalopteron","henrici","Oustalet, 1892","Brown-cheeked Laughingthrush","biological","88255e57-9f04-4023-95ea-ea594173b9f3"
2014579,"Aves","Passeriformes","Leiotrichidae","Trochalopteron","milnei","David, 1874","Red-tailed Laughingthrush","biological","008d8de3-9cbc-449a-ae5d-80c1dea7b4c8"
2014581,"Aves","Passeriformes","Leiotrichidae","Trochalopteron","erythrocephalum","Vigors, 1832","Chestnut-crowned Laughingthrush","biological","2302a641-4006-4370-a6e3-8f0494c9e125"
2014582,"Aves","Passeriformes","Leiotrichidae","Trochalopteron","chrysopterum","Gould, 1835","Assam Laughingthrush","biological","266fa20b-776d-40ac-808e-eb2c61a318f8"
2014583,"Aves","Passeriformes","Leiotrichidae","Trochalopteron","melanostigma","Blyth, 1855","Silver-eared Laughingthrush","biological","46f00946-57dc-46c4-9f67-d92a99cdbae9"
2014585,"Aves","Passeriformes","Leiotrichidae","Trochalopteron","peninsulae","Sharpe, 1887","Malay Laughingthrush","biological","03122d0b-7728-44a0-95d9-38d2a28fa66a"
2014586,"Aves","Passeriformes","Leiotrichidae","Trochalopteron","yersini","Robinson & Kloss, 1919","Collared Laughingthrush","biological","9037487d-d11b-4351-bec1-fb43f8d4d768"
2014587,"Aves","Passeriformes","Leiotrichidae","Trochalopteron","cachinnans","Jerdon, 1839",NA,"biological","23c620dd-10e6-4e73-9e57-9793a8287089"
2014588,"Aves","Passeriformes","Leiotrichidae","Trochalopteron","fairbanki","Blanford, 1869",NA,"biological","8ecc070c-d02f-4b5e-9036-e169a8225f03"
2014590,"Aves","Passeriformes","Leiotrichidae","Heterophasia","picaoides","Hodgson, 1839","Long-tailed Sibia","biological","a3dfa2de-99a3-4560-b53e-a4c00923aaa2"
2014591,"Aves","Passeriformes","Leiotrichidae","Heterophasia","pulchella","Godwin-Austen, 1874","Beautiful Sibia","biological","01ebec00-c571-4b63-af23-e58069789049"
2014592,"Aves","Passeriformes","Leiotrichidae","Heterophasia","capistrata","Vigors, 1831","Rufous Sibia","biological","a64e77f4-00eb-4999-9431-e88b064ea1ee"
2014594,"Aves","Passeriformes","Leiotrichidae","Heterophasia","gracilis","McClelland, 1840","Grey Sibia","biological","4129ee77-9d0e-46bb-8690-40dc89e3e0ed"
2014595,"Aves","Passeriformes","Leiotrichidae","Heterophasia","melanoleuca","Blyth, 1859",NA,"biological","067f35f0-d597-4410-bd8a-db78f316583c"
2014596,"Aves","Passeriformes","Leiotrichidae","Leiothrix","laurinae","Salvadori, 1879","Sumatran Mesia","biological","4484449a-d01b-4719-98e7-05c6939615c2"
2014597,"Aves","Passeriformes","Leiotrichidae","Leiothrix","lutea","Scopoli, 1786","Red-billed Leiothrix","biological","697821f0-28ea-49e9-823f-d68ba3c8a80c"
