"id","class","order","family","genus","species","commonNameEnglish"
11139,"Aves","Passeriformes","Furnariidae","Asthenes","vilcabambae",NA
11140,"Aves","Passeriformes","Furnariidae","Asthenes","wyatti",NA
11141,"Aves","Passeriformes","Furnariidae","Asthenes","dorbignyi",NA
11142,"Aves","Passeriformes","Furnariidae","Acrobatornis","fonsecai","Pink-legged Graveteiro"
11143,"Aves","Passeriformes","Furnariidae","Metopothrix","aurantiaca","Orange-fronted Plushcrown"
11144,"Aves","Passeriformes","Furnariidae","Xenerpestes","minlosi","Double-banded Greytail"
11145,"Aves","Passeriformes","Furnariidae","Xenerpestes","singularis","Equatorial Greytail"
11146,"Aves","Passeriformes","Furnariidae","Siptornis","striaticollis","Spectacled Prickletail"
11147,"Aves","Passeriformes","Furnariidae","Roraimia","adusta","Roraiman Barbtail"
11148,"Aves","Passeriformes","Furnariidae","Thripophaga","gutturata","Speckled Spinetail"
11149,"Aves","Passeriformes","Furnariidae","Thripophaga","cherriei","Orinoco Softtail"
11150,"Aves","Passeriformes","Furnariidae","Thripophaga","amacurensis","Delta Amacuro Softtail"
11151,"Aves","Passeriformes","Furnariidae","Thripophaga","macroura","Striated Softtail"
11152,"Aves","Passeriformes","Furnariidae","Thripophaga","fusciceps","Plain Softtail"
11153,"Aves","Passeriformes","Furnariidae","Limnoctites","rectirostris","Straight-billed Reedhaunter"
11154,"Aves","Passeriformes","Furnariidae","Cranioleuca","sulphurifera","Sulphur-throated Spinetail"
11155,"Aves","Passeriformes","Furnariidae","Cranioleuca","weskei","Vilcabamba Spinetail"
11156,"Aves","Passeriformes","Furnariidae","Cranioleuca","albiceps","Light-crowned Spinetail"
11157,"Aves","Passeriformes","Furnariidae","Cranioleuca","vulpecula","Parker's Spinetail"
11158,"Aves","Passeriformes","Furnariidae","Cranioleuca","berlepschi","Russet-mantled Softtail"
11159,"Aves","Passeriformes","Furnariidae","Cranioleuca","dissita","Coiba Spinetail"
11160,"Aves","Passeriformes","Furnariidae","Cranioleuca","muelleri","Scaled Spinetail"
11161,"Aves","Passeriformes","Furnariidae","Cranioleuca","albicapilla","Creamy-crested Spinetail"
11162,"Aves","Passeriformes","Furnariidae","Cranioleuca","obsoleta","Olive Spinetail"
11163,"Aves","Passeriformes","Furnariidae","Cranioleuca","pallida","Pallid Spinetail"
11164,"Aves","Passeriformes","Furnariidae","Cranioleuca","pyrrhophia","Stripe-crowned Spinetail"
11165,"Aves","Passeriformes","Furnariidae","Cranioleuca","henricae","Bolivian Spinetail"
11166,"Aves","Passeriformes","Furnariidae","Cranioleuca","erythrops","Red-faced Spinetail"
11167,"Aves","Passeriformes","Furnariidae","Cranioleuca","baroni","Baron's Spinetail"
11168,"Aves","Passeriformes","Furnariidae","Cranioleuca","curtata","Ash-browed Spinetail"
11169,"Aves","Passeriformes","Furnariidae","Cranioleuca","demissa","Tepui Spinetail"
11170,"Aves","Passeriformes","Furnariidae","Cranioleuca","semicinerea","Grey-headed Spinetail"
11171,"Aves","Passeriformes","Furnariidae","Cranioleuca","hellmayri","Streak-capped Spinetail"
11172,"Aves","Passeriformes","Furnariidae","Cranioleuca","subcristata","Crested Spinetail"
11173,"Aves","Passeriformes","Furnariidae","Cranioleuca","marcapatae",NA
11174,"Aves","Passeriformes","Furnariidae","Cranioleuca","antisiensis",NA
11175,"Aves","Passeriformes","Furnariidae","Cranioleuca","vulpina",NA
11176,"Aves","Passeriformes","Furnariidae","Pseudasthenes","humicola","Dusky-tailed Canastero"
11177,"Aves","Passeriformes","Furnariidae","Pseudasthenes","patagonica","Patagonian Canastero"
11178,"Aves","Passeriformes","Furnariidae","Pseudasthenes","steinbachi","Steinbach's Canastero"
11179,"Aves","Passeriformes","Furnariidae","Pseudasthenes","cactorum","Cactus Canastero"
11180,"Aves","Passeriformes","Furnariidae","Spartonoica","maluroides","Bay-capped Wren-spinetail"
11181,"Aves","Passeriformes","Furnariidae","Pseudoseisura","unirufa","Grey-crested Cachalote"
11182,"Aves","Passeriformes","Furnariidae","Pseudoseisura","lophotes","Brown Cachalote"
11183,"Aves","Passeriformes","Furnariidae","Pseudoseisura","gutturalis","White-throated Cachalote"
11184,"Aves","Passeriformes","Furnariidae","Pseudoseisura","cristata","Rufous Cacholote"
11185,"Aves","Passeriformes","Furnariidae","Mazaria","propinqua","White-bellied Spinetail"
11186,"Aves","Passeriformes","Furnariidae","Schoeniophylax","phryganophilus","Chotoy Spinetail"
11187,"Aves","Passeriformes","Furnariidae","Certhiaxis","cinnamomeus","Yellow-chinned Spinetail"
11188,"Aves","Passeriformes","Furnariidae","Certhiaxis","mustelinus","Red-and-white Spinetail"
11189,"Aves","Passeriformes","Furnariidae","Synallaxis","scutata","Ochre-cheeked Spinetail"
11190,"Aves","Passeriformes","Furnariidae","Synallaxis","cinerascens","Grey-bellied Spinetail"
11191,"Aves","Passeriformes","Furnariidae","Synallaxis","gujanensis","Plain-crowned Spinetail"
11192,"Aves","Passeriformes","Furnariidae","Synallaxis","maranonica","Maranon Spinetail"
11193,"Aves","Passeriformes","Furnariidae","Synallaxis","simoni","Araguaia Spinetail"
11194,"Aves","Passeriformes","Furnariidae","Synallaxis","kollari","Hoary-throated Spinetail"
11195,"Aves","Passeriformes","Furnariidae","Synallaxis","candei","White-whiskered Spinetail"
11196,"Aves","Passeriformes","Furnariidae","Synallaxis","erythrothorax","Rufous-breasted Spinetail"
11197,"Aves","Passeriformes","Furnariidae","Synallaxis","tithys","Blackish-headed Spinetail"
11198,"Aves","Passeriformes","Furnariidae","Synallaxis","unirufa","Rufous Spinetail"
11199,"Aves","Passeriformes","Furnariidae","Synallaxis","castanea","Black-throated Spinetail"
11200,"Aves","Passeriformes","Furnariidae","Synallaxis","fuscorufa","Rusty-headed Spinetail"
11201,"Aves","Passeriformes","Furnariidae","Synallaxis","cinnamomea","Stripe-breasted Spinetail"
11202,"Aves","Passeriformes","Furnariidae","Synallaxis","rutilans","Ruddy Spinetail"
11203,"Aves","Passeriformes","Furnariidae","Synallaxis","cherriei","Chestnut-throated Spinetail"
11204,"Aves","Passeriformes","Furnariidae","Synallaxis","hypochondriaca","Great Spinetail"
11205,"Aves","Passeriformes","Furnariidae","Synallaxis","zimmeri","Russet-bellied Spinetail"
11206,"Aves","Passeriformes","Furnariidae","Synallaxis","chinchipensis","Chinchipe Spinetail"
11207,"Aves","Passeriformes","Furnariidae","Synallaxis","brachyura","Slaty Spinetail"
11208,"Aves","Passeriformes","Furnariidae","Synallaxis","subpudica","Silvery-throated Spinetail"
11209,"Aves","Passeriformes","Furnariidae","Synallaxis","hellmayri","Red-shouldered Spinetail"
11210,"Aves","Passeriformes","Furnariidae","Synallaxis","ruficapilla","Rufous-capped Spinetail"
11211,"Aves","Passeriformes","Furnariidae","Synallaxis","cinerea","Bahia Spinetail"
11212,"Aves","Passeriformes","Furnariidae","Synallaxis","infuscata","Pinto's Spinetail"
11520,"Aves","Passeriformes","Tyrannidae","Myiotriccus","ornatus",NA
11213,"Aves","Passeriformes","Furnariidae","Synallaxis","moesta","Dusky Spinetail"
11214,"Aves","Passeriformes","Furnariidae","Synallaxis","cabanisi","Cabanis's Spinetail"
11215,"Aves","Passeriformes","Furnariidae","Synallaxis","macconnelli","McConnell's Spinetail"
11216,"Aves","Passeriformes","Furnariidae","Synallaxis","hypospodia","Cinereous-breasted Spinetail"
11217,"Aves","Passeriformes","Furnariidae","Synallaxis","spixi","Spix's Spinetail"
11218,"Aves","Passeriformes","Furnariidae","Synallaxis","albigularis","Dark-breasted Spinetail"
11219,"Aves","Passeriformes","Furnariidae","Synallaxis","beverlyae","Orinoco Spinetail"
11220,"Aves","Passeriformes","Furnariidae","Synallaxis","albescens","Pale-breasted Spinetail"
11221,"Aves","Passeriformes","Furnariidae","Synallaxis","frontalis","Sooty-fronted Spinetail"
11222,"Aves","Passeriformes","Furnariidae","Synallaxis","azarae","Azara's Spinetail"
11223,"Aves","Passeriformes","Furnariidae","Synallaxis","courseni","Apurimac Spinetail"
11224,"Aves","Passeriformes","Furnariidae","Synallaxis","superciliosa","Buff-browed Spinetail"
11225,"Aves","Passeriformes","Furnariidae","Synallaxis","elegantior","Elegant Spinetail"
11226,"Aves","Passeriformes","Furnariidae","Synallaxis","albilora",NA
11227,"Aves","Passeriformes","Furnariidae","Synallaxis","stictothorax",NA
11228,"Aves","Passeriformes","Pipridae","Neopelma","pallescens","Pale-bellied Tyrant-manakin"
11229,"Aves","Passeriformes","Pipridae","Neopelma","chrysocephalum","Saffron-crested Tyrant-manakin"
11230,"Aves","Passeriformes","Pipridae","Neopelma","chrysolophum","Serra do Mar Tyrant-manakin"
11231,"Aves","Passeriformes","Pipridae","Neopelma","sulphureiventer","Sulphur-bellied Tyrant-manakin"
11232,"Aves","Passeriformes","Pipridae","Neopelma","aurifrons","Wied's Tyrant-Manakin"
11233,"Aves","Passeriformes","Pipridae","Tyranneutes","stolzmanni","Dwarf Tyrant-manakin"
11234,"Aves","Passeriformes","Pipridae","Tyranneutes","virescens","Tiny Tyrant-manakin"
11235,"Aves","Passeriformes","Pipridae","Xenopipo","uniformis","Olive Manakin"
11236,"Aves","Passeriformes","Pipridae","Xenopipo","atronitens","Black Manakin"
11237,"Aves","Passeriformes","Pipridae","Heterocercus","aurantiivertex","Orange-crested Manakin"
11238,"Aves","Passeriformes","Pipridae","Heterocercus","flavivertex","Yellow-crested Manakin"
11239,"Aves","Passeriformes","Pipridae","Heterocercus","linteatus","Flame-crested Manakin"
11240,"Aves","Passeriformes","Pipridae","Manacus","candei","White-collared Manakin"
11241,"Aves","Passeriformes","Pipridae","Manacus","aurantiacus","Orange-collared Manakin"
11242,"Aves","Passeriformes","Pipridae","Manacus","vitellinus","Golden-collared Manakin"
11243,"Aves","Passeriformes","Pipridae","Manacus","manacus","White-bearded Manakin"
11244,"Aves","Passeriformes","Pipridae","Pipra","filicauda","Wire-tailed Manakin"
11245,"Aves","Passeriformes","Pipridae","Pipra","aureola","Crimson-hooded Manakin"
11246,"Aves","Passeriformes","Pipridae","Pipra","fasciicauda","Band-tailed Manakin"
11247,"Aves","Passeriformes","Pipridae","Machaeropterus","deliciosus","Club-winged Manakin"
11248,"Aves","Passeriformes","Pipridae","Machaeropterus","striolatus","Western Striped Manakin"
11249,"Aves","Passeriformes","Pipridae","Machaeropterus","pyrocephalus","Fiery-capped Manakin"
11250,"Aves","Passeriformes","Pipridae","Machaeropterus","regulus",NA
11251,"Aves","Passeriformes","Pipridae","Pseudopipra","pipra","White-crowned Manakin"
11252,"Aves","Passeriformes","Pipridae","Ceratopipra","cornuta","Scarlet-horned Manakin"
11253,"Aves","Passeriformes","Pipridae","Ceratopipra","mentalis","Red-capped Manakin"
11254,"Aves","Passeriformes","Pipridae","Ceratopipra","erythrocephala","Golden-headed Manakin"
11255,"Aves","Passeriformes","Pipridae","Ceratopipra","rubrocapilla","Red-headed Manakin"
11256,"Aves","Passeriformes","Pipridae","Ceratopipra","chloromeros","Round-tailed Manakin"
11257,"Aves","Passeriformes","Pipridae","Cryptopipo","litae","Choco Manakin"
11259,"Aves","Passeriformes","Pipridae","Chloropipo","flavicapilla","Yellow-headed Manakin"
11260,"Aves","Passeriformes","Pipridae","Chloropipo","unicolor","Jet Manakin"
11261,"Aves","Passeriformes","Pipridae","Lepidothrix","suavissima","Orange-bellied Manakin"
11262,"Aves","Passeriformes","Pipridae","Lepidothrix","serena","White-fronted Manakin"
11263,"Aves","Passeriformes","Pipridae","Lepidothrix","coronata","Blue-crowned Manakin"
11264,"Aves","Passeriformes","Pipridae","Lepidothrix","nattereri","Snow-capped Manakin"
11265,"Aves","Passeriformes","Pipridae","Lepidothrix","vilasboasi","Golden-crowned Manakin"
11266,"Aves","Passeriformes","Pipridae","Lepidothrix","iris","Opal-crowned Manakin"
11267,"Aves","Passeriformes","Pipridae","Lepidothrix","isidorei","Blue-rumped Manakin"
11268,"Aves","Passeriformes","Pipridae","Lepidothrix","coeruleocapilla","Cerulean-capped Manakin"
11269,"Aves","Passeriformes","Pipridae","Ilicura","militaris","Pin-tailed Manakin"
11270,"Aves","Passeriformes","Pipridae","Masius","chrysopterus","Golden-winged Manakin"
11271,"Aves","Passeriformes","Pipridae","Corapipo","gutturalis","White-throated Manakin"
11272,"Aves","Passeriformes","Pipridae","Corapipo","leucorrhoa",NA
11273,"Aves","Passeriformes","Pipridae","Corapipo","altera",NA
11274,"Aves","Passeriformes","Pipridae","Antilophia","bokermanni","Araripe Manakin"
11275,"Aves","Passeriformes","Pipridae","Antilophia","galeata","Helmeted Manakin"
11276,"Aves","Passeriformes","Pipridae","Chiroxiphia","linearis","Long-tailed Manakin"
11277,"Aves","Passeriformes","Pipridae","Chiroxiphia","lanceolata","Lance-tailed Manakin"
11278,"Aves","Passeriformes","Pipridae","Chiroxiphia","pareola","Blue-backed Manakin"
11279,"Aves","Passeriformes","Pipridae","Chiroxiphia","boliviana","Yungas Manakin"
11280,"Aves","Passeriformes","Pipridae","Chiroxiphia","caudata","Blue Manakin"
11281,"Aves","Passeriformes","Cotingidae","Ampelioides","tschudii","Scaled Fruiteater"
11282,"Aves","Passeriformes","Cotingidae","Pipreola","chlorolepidota","Fiery-throated Fruiteater"
11283,"Aves","Passeriformes","Cotingidae","Pipreola","squamipectus","Scaly-breasted Fruiteater"
11284,"Aves","Passeriformes","Cotingidae","Pipreola","formosa","Handsome Fruiteater"
11285,"Aves","Passeriformes","Cotingidae","Pipreola","whitelyi","Red-banded Fruiteater"
11286,"Aves","Passeriformes","Cotingidae","Pipreola","lubomirskii","Black-chested Fruiteater"
11287,"Aves","Passeriformes","Cotingidae","Pipreola","jucunda","Orange-breasted Fruiteater"
11288,"Aves","Passeriformes","Cotingidae","Pipreola","pulchra","Masked Fruiteater"
11289,"Aves","Passeriformes","Cotingidae","Pipreola","aureopectus","Golden-breasted Fruiteater"
11290,"Aves","Passeriformes","Cotingidae","Pipreola","arcuata","Barred Fruiteater"
11291,"Aves","Passeriformes","Cotingidae","Pipreola","intermedia","Band-tailed Fruiteater"
11292,"Aves","Passeriformes","Cotingidae","Pipreola","riefferii","Green-and-black Fruiteater"
11293,"Aves","Passeriformes","Cotingidae","Pipreola","frontalis",NA
11294,"Aves","Passeriformes","Cotingidae","Snowornis","subalaris","Grey-tailed Piha"
11295,"Aves","Passeriformes","Cotingidae","Snowornis","cryptolophus","Olivaceous Piha"
11296,"Aves","Passeriformes","Cotingidae","Carpornis","cucullata","Hooded Berryeater"
11297,"Aves","Passeriformes","Cotingidae","Carpornis","melanocephala","Black-headed Berryeater"
11298,"Aves","Passeriformes","Cotingidae","Rupicola","peruvianus","Andean Cock-of-the-rock"
11299,"Aves","Passeriformes","Cotingidae","Rupicola","rupicola","Guianan Cock-of-the-rock"
11300,"Aves","Passeriformes","Cotingidae","Phoenicircus","carnifex","Guianan Red Cotinga"
11301,"Aves","Passeriformes","Cotingidae","Phoenicircus","nigricollis","Black-necked Red Cotinga"
11302,"Aves","Passeriformes","Cotingidae","Zaratornis","stresemanni","White-cheeked Cotinga"
11303,"Aves","Passeriformes","Cotingidae","Phytotoma","rara","Rufous-tailed Plantcutter"
11304,"Aves","Passeriformes","Cotingidae","Phytotoma","raimondii","Peruvian Plantcutter"
11305,"Aves","Passeriformes","Cotingidae","Phytotoma","rutila","White-tipped Plantcutter"
11306,"Aves","Passeriformes","Cotingidae","Phibalura","boliviana","Apolo Cotinga"
11307,"Aves","Passeriformes","Cotingidae","Phibalura","flavirostris",NA
11308,"Aves","Passeriformes","Cotingidae","Doliornis","sclateri","Bay-vented Cotinga"
11309,"Aves","Passeriformes","Cotingidae","Doliornis","remseni","Chestnut-bellied Cotinga"
11310,"Aves","Passeriformes","Cotingidae","Ampelion","rubrocristatus","Red-crested Cotinga"
11311,"Aves","Passeriformes","Cotingidae","Ampelion","rufaxilla","Chestnut-crested Cotinga"
11312,"Aves","Passeriformes","Cotingidae","Haematoderus","militaris","Crimson Fruitcrow"
11313,"Aves","Passeriformes","Cotingidae","Querula","purpurata","Purple-throated Fruitcrow"
11314,"Aves","Passeriformes","Cotingidae","Pyroderus","scutatus","Red-ruffed Fruitcrow"
11315,"Aves","Passeriformes","Cotingidae","Pyroderus","granadensis",NA
11316,"Aves","Passeriformes","Cotingidae","Cephalopterus","glabricollis","Bare-necked Umbrellabird"
11317,"Aves","Passeriformes","Cotingidae","Cephalopterus","penduliger","Long-wattled Umbrellabird"
11318,"Aves","Passeriformes","Cotingidae","Cephalopterus","ornatus","Amazonian Umbrellabird"
11319,"Aves","Passeriformes","Cotingidae","Perissocephalus","tricolor","Capuchinbird"
11320,"Aves","Passeriformes","Cotingidae","Lipaugus","unirufus","Rufous Piha"
11321,"Aves","Passeriformes","Cotingidae","Lipaugus","ater","Black-and-gold Cotinga"
11322,"Aves","Passeriformes","Cotingidae","Lipaugus","conditus","Grey-winged Cotinga"
11323,"Aves","Passeriformes","Cotingidae","Lipaugus","lanioides","Cinnamon-vented Piha"
11324,"Aves","Passeriformes","Cotingidae","Lipaugus","streptophorus","Rose-collared Piha"
11325,"Aves","Passeriformes","Cotingidae","Lipaugus","vociferans","Screaming Piha"
11326,"Aves","Passeriformes","Cotingidae","Lipaugus","weberi","Chestnut-capped Piha"
11327,"Aves","Passeriformes","Cotingidae","Lipaugus","fuscocinereus","Dusky Piha"
11328,"Aves","Passeriformes","Cotingidae","Lipaugus","uropygialis","Scimitar-winged Piha"
11329,"Aves","Passeriformes","Cotingidae","Procnias","albus","White Bellbird"
11330,"Aves","Passeriformes","Cotingidae","Procnias","tricarunculatus","Three-wattled Bellbird"
11331,"Aves","Passeriformes","Cotingidae","Procnias","nudicollis","Bare-throated Bellbird"
11332,"Aves","Passeriformes","Cotingidae","Procnias","averano","Bearded Bellbird"
11333,"Aves","Passeriformes","Cotingidae","Cotinga","maynana","Plum-throated Cotinga"
11334,"Aves","Passeriformes","Cotingidae","Cotinga","cayana","Spangled Cotinga"
11335,"Aves","Passeriformes","Cotingidae","Cotinga","amabilis","Lovely Cotinga"
11336,"Aves","Passeriformes","Cotingidae","Cotinga","nattererii","Blue Cotinga"
11337,"Aves","Passeriformes","Cotingidae","Cotinga","ridgwayi","Turquoise Cotinga"
11338,"Aves","Passeriformes","Cotingidae","Cotinga","maculata","Banded Cotinga"
11339,"Aves","Passeriformes","Cotingidae","Cotinga","cotinga","Purple-breasted Cotinga"
11340,"Aves","Passeriformes","Cotingidae","Porphyrolaema","porphyrolaema","Purple-throated Cotinga"
11341,"Aves","Passeriformes","Cotingidae","Conioptilon","mcilhennyi","Black-faced Cotinga"
11342,"Aves","Passeriformes","Cotingidae","Gymnoderus","foetidus","Bare-necked Fruitcrow"
11343,"Aves","Passeriformes","Cotingidae","Xipholena","punicea","Pompadour Cotinga"
